"id","__typename","active","createdAt","description","homePageCarouseAuctionId","sourceType","sourceUrl","title","titleEng","updatedAt"
"844a3bc8-bb74-48d4-9a2b-608b6833f982","HomePageCarouse","F","2022-04-27T22:46:29.239Z","Exquisite Asian Art collections come from experienced collectors in North America and the world.It's the first auction of Bowell Gemology Inc.. Trying to make every piece of the auction shows its authenticity to art collectors is the major goal of us.","fdfa3b15-1731-43fc-b23e-30c1707b954c","video","https://bhpmjsaa65d4d2254e4b41a89df0d66c611dc0144251-prod.s3.us-west-1.amazonaws.com/public/auction1/HomePageCarouse/Show1.mp4","來自北美和世界老收藏家的亞洲藝術盛會——寶華拍賣首拍，歡迎參加我們的線上即時拍賣 時間May 12, 2022 7:00pm EDT","Welcome to our live auction at 19:00 EST May 12, 2022","2022-04-27T22:46:29.239Z"
"554e2af0-db31-4b1f-87aa-041bf55865c9","HomePageCarouse","F","2022-04-27T22:48:02.621Z","Exquisite Asian Art collections come from experienced collectors in North America and the world.It's the first auction of Bowell Gemology Inc.. Trying to make every piece of the auction shows its authenticity to art collectors is the major goal of us.","fdfa3b15-1731-43fc-b23e-30c1707b954c","image","https://bhpmjsaa65d4d2254e4b41a89df0d66c611dc0144251-prod.s3.us-west-1.amazonaws.com/public/auction1/whole_1.jpg","來自北美和世界老收藏家的亞洲藝術盛會——寶華拍賣首拍，歡迎參加我們的線上即時拍賣 時間May 12, 2022 7:00pm EDT","Welcome to our live auction at 19:00 EST May 12, 2022","2022-04-27T22:48:02.621Z"
"e222f6be-e8d8-4119-acb7-6eb7fbc83403","HomePageCarouse","F","2022-04-27T22:48:06.528Z","Exquisite Asian Art collections come from experienced collectors in North America and the world.It's the first auction of Bowell Gemology Inc.. Trying to make every piece of the auction shows its authenticity to art collectors is the major goal of us.","fdfa3b15-1731-43fc-b23e-30c1707b954c","image","https://bhpmjsaa65d4d2254e4b41a89df0d66c611dc0144251-prod.s3.us-west-1.amazonaws.com/public/auction1/whole_2.jpg","來自北美和世界老收藏家的亞洲藝術盛會——寶華拍賣首拍，歡迎參加我們的線上即時拍賣 時間May 12, 2022 7:00pm EDT","Welcome to our live auction at 19:00 EST May 12, 2022","2022-04-27T22:48:06.528Z"
"3bd3da2b-6db9-462d-b4c0-3c902786636c","HomePageCarouse","F","2022-04-27T22:46:48.761Z","Exquisite Asian Art collections come from experienced collectors in North America and the world.It's the first auction of Bowell Gemology Inc.. Trying to make every piece of the auction shows its authenticity to art collectors is the major goal of us.","fdfa3b15-1731-43fc-b23e-30c1707b954c","video","https://bhpmjsaa65d4d2254e4b41a89df0d66c611dc0144251-prod.s3.us-west-1.amazonaws.com/public/auction1/HomePageCarouse/%E6%BC%86%E5%99%A8.mp4","來自北美和世界老收藏家的亞洲藝術盛會——寶華拍賣首拍，歡迎參加我們的線上即時拍賣 時間May 12, 2022 7:00pm EDT","Welcome to our live auction at 19:00 EST May 12, 2022","2022-04-27T22:46:48.761Z"
"bde57f5c-d334-440a-8ffb-3ca1e1f33bf3","HomePageCarouse","F","2022-04-27T22:48:12.018Z","Exquisite Asian Art collections come from experienced collectors in North America and the world.It's the first auction of Bowell Gemology Inc.. Trying to make every piece of the auction shows its authenticity to art collectors is the major goal of us.","fdfa3b15-1731-43fc-b23e-30c1707b954c","image","https://bhpmjsaa65d4d2254e4b41a89df0d66c611dc0144251-prod.s3.us-west-1.amazonaws.com/public/auction1/whole_4.jpg","來自北美和世界老收藏家的亞洲藝術盛會——寶華拍賣首拍，歡迎參加我們的線上即時拍賣 時間May 12, 2022 7:00pm EDT","Welcome to our live auction at 19:00 EST May 12, 2022","2022-04-27T22:48:12.018Z"
"4721d616-c157-46c4-b8a7-3465c015c1b1","HomePageCarouse","F","2022-04-27T22:45:51.959Z","Exquisite Asian Art collections come from experienced collectors in North America and the world.It's the first auction of Bowell Gemology Inc.. Trying to make every piece of the auction shows its authenticity to art collectors is the major goal of us.","fdfa3b15-1731-43fc-b23e-30c1707b954c","video","https://bhpmjsaa65d4d2254e4b41a89df0d66c611dc0144251-prod.s3.us-west-1.amazonaws.com/public/auction1/HomePageCarouse/Show.mp4","來自北美和世界老收藏家的亞洲藝術盛會——寶華拍賣首拍，歡迎參加我們的線上即時拍賣 時間May 12, 2022 7:00pm EDT","Welcome to our live auction at 19:00 EST May 12, 2022","2022-04-27T22:45:51.959Z"
"03302a31-8e23-42c2-8de3-4dcdccffbc78","HomePageCarouse","F","2022-04-27T22:48:09.113Z","Exquisite Asian Art collections come from experienced collectors in North America and the world.It's the first auction of Bowell Gemology Inc.. Trying to make every piece of the auction shows its authenticity to art collectors is the major goal of us.","fdfa3b15-1731-43fc-b23e-30c1707b954c","image","https://bhpmjsaa65d4d2254e4b41a89df0d66c611dc0144251-prod.s3.us-west-1.amazonaws.com/public/auction1/whole_3.jpg","來自北美和世界老收藏家的亞洲藝術盛會——寶華拍賣首拍，歡迎參加我們的線上即時拍賣 時間May 12, 2022 7:00pm EDT","Welcome to our live auction at 19:00 EST May 12, 2022","2022-04-27T22:48:09.113Z"
